,Solar radiation simulation,,,,,,,,,,,,,
,Horizontal surface test 1 m2,,,,,,,,,,,,,
,"Historical,  µ=-0.72, σ=3.59",,,MBE %,MBE,,,"Ineichen 4, µ=-1.10, σ=5.24",,,MBE %,MBE,,
,,,,0.00%,-0.72,,,,,,-2.27%,1.1,,
,GHI,GHI,GHI,RMSE %,RMSE,MAE %,MAE,GHI,GHI,GHI,RMSE %,RMSE,MAE %,MAE
,Simulated,Simulated,Observed,2.20%,3.66005,0.57%,1.37,Simulated,Simulated,Observed,12.80%,5.35,3.38%,3.02
Date and time,kWh/m2 historical,Wh/m2 historical,Wh/m2 historical,ERROR % historical,ERROR historical,|ERROR| % historical,|ERROR| historical,kWh/m2 ineichen 4,Wh/m2 ineichen 4,Wh/m2 Ineichen 4,ERROR % ineichen 4,ERROR Inehchen 4,|ERROR| % Ineichen 4,|ERROR| Ineichen 4
14.06.19 15:00,0.756528,756.528,766,-1.24%,-9.47,1.24%,9.47,0.679531,679.531,686.040541,0.95%,6.51,0.90%,6.51
14.06.19 16:00,0.607306,607.306,608,-0.11%,-0.69,0.11%,0.69,0.537369,537.369,537.903179,0.10%,0.53,0.10%,0.53
14.06.19 17:00,0.416001,416.001,429,-3.03%,-13,3.03%,13,0.362048,362.048,373.356703,3.03%,11.31,3.00%,11.31
14.06.19 18:00,0.253258,253.258,245,3.37%,8.26,3.37%,8.26,0.212318,212.318,208.918805,-1.63%,-3.4,1.60%,3.4
14.06.19 19:00,0.090725,90.725,86,5.49%,4.72,5.49%,4.72,0.066944,66.944,65.400944,-2.36%,-1.54,2.40%,1.54
14.06.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
14.06.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
14.06.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
14.06.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
15.06.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
15.06.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
15.06.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
15.06.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
15.06.19 04:00,0.003,3,3,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
15.06.19 05:00,0.112483,112.483,108,4.15%,4.48,4.15%,4.48,0.086464,86.464,81.456686,-6.15%,-5.01,6.10%,5.01
15.06.19 06:00,0.163622,163.622,163,0.38%,0.62,0.38%,0.62,0.232379,232.379,228.6315,-1.64%,-3.75,1.60%,3.75
15.06.19 07:00,0.339846,339.846,346,-1.78%,-6.15,1.78%,6.15,0.385497,385.497,394.81496,2.36%,9.32,2.40%,9.32
15.06.19 08:00,0.430473,430.473,431,-0.12%,-0.53,0.12%,0.53,0.560718,560.718,560.400181,-0.06%,-0.32,0.10%,0.32
15.06.19 09:00,0.370764,370.764,372,-0.33%,-1.24,0.33%,1.24,0.701848,701.848,709.198794,1.04%,7.35,1.00%,7.35
15.06.19 10:00,0.798323,798.323,800,-0.21%,-1.68,0.21%,1.68,0.821456,821.456,826.255538,0.58%,4.8,0.60%,4.8
15.06.19 11:00,0.939533,939.533,944,-0.47%,-4.47,0.47%,4.47,0.888865,888.865,885.505146,-0.38%,-3.36,0.40%,3.36
15.06.19 12:00,0.713454,713.454,715,-0.22%,-1.55,0.22%,1.55,0.908949,908.949,909.32822,0.04%,0.38,0.00%,0.38
15.06.19 13:00,0.458561,458.561,459,-0.10%,-0.44,0.10%,0.44,0.882496,882.496,885.505146,0.34%,3.01,0.30%,3.01
15.06.19 14:00,0.078999,78.999,79,0.00%,0,0.00%,0,0.803763,803.763,802.68463,-0.13%,-1.08,0.10%,1.08
15.06.19 15:00,0.069004,69.004,69,0.01%,0,0.01%,0,0.678843,678.843,686.040541,1.05%,7.2,1.00%,7.2
15.06.19 16:00,0.055011,55.011,55,0.02%,0.01,0.02%,0.01,0.538553,538.553,537.903179,-0.12%,-0.65,0.10%,0.65
15.06.19 17:00,0.038976,38.976,39,-0.06%,-0.02,0.06%,0.02,0.362793,362.793,373.356703,2.83%,10.56,2.80%,10.56
15.06.19 18:00,0.022,22,22,0.00%,0,0.00%,0,0.212562,212.562,208.918805,-1.74%,-3.64,1.70%,3.64
15.06.19 19:00,0.008,8,8,0.00%,0,0.00%,0,0.066998,66.998,65.400944,-2.44%,-1.6,2.40%,1.6
15.06.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
15.06.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
15.06.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
15.06.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
16.06.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
16.06.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
16.06.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
16.06.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
16.06.19 04:00,0.001,1,1,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
16.06.19 05:00,0.086535,86.535,84,3.02%,2.54,3.02%,2.54,0.086311,86.311,81.456686,-5.96%,-4.85,6.00%,4.85
16.06.19 06:00,0.170328,170.328,169,0.79%,1.33,0.79%,1.33,0.232325,232.325,228.6315,-1.62%,-3.69,1.60%,3.69
16.06.19 07:00,0.359802,359.802,369,-2.49%,-9.2,2.49%,9.2,0.3855,385.5,394.81496,2.36%,9.31,2.40%,9.31
16.06.19 08:00,0.525418,525.418,527,-0.30%,-1.58,0.30%,1.58,0.560472,560.472,560.400181,-0.01%,-0.07,0.00%,0.07
16.06.19 09:00,0.509376,509.376,511,-0.32%,-1.62,0.32%,1.62,0.701573,701.573,709.198794,1.08%,7.63,1.10%,7.63
16.06.19 10:00,0.401579,401.579,402,-0.10%,-0.42,0.10%,0.42,0.822774,822.774,826.255538,0.42%,3.48,0.40%,3.48
16.06.19 11:00,0.373552,373.552,374,-0.12%,-0.45,0.12%,0.45,0.890152,890.152,897.408139,0.81%,7.26,0.80%,7.26
16.06.19 12:00,0.499702,499.702,500,-0.06%,-0.3,0.06%,0.3,0.912801,912.801,909.32822,-0.38%,-3.47,0.40%,3.47
16.06.19 13:00,0.468869,468.869,470,-0.24%,-1.13,0.24%,1.13,0.881991,881.991,885.505146,0.40%,3.51,0.40%,3.51
16.06.19 14:00,0.374366,374.366,375,-0.17%,-0.63,0.17%,0.63,0.803757,803.757,802.68463,-0.13%,-1.07,0.10%,1.07
16.06.19 15:00,0.461214,461.214,463,-0.39%,-1.79,0.39%,1.79,0.681284,681.284,686.040541,0.69%,4.76,0.70%,4.76
16.06.19 16:00,0.301297,301.297,302,-0.23%,-0.7,0.23%,0.7,0.539256,539.256,537.903179,-0.25%,-1.35,0.30%,1.35
16.06.19 17:00,0.321566,321.566,326,-1.36%,-4.43,1.36%,4.43,0.363395,363.395,373.356703,2.67%,9.96,2.70%,9.96
16.06.19 18:00,0.280611,280.611,274,2.41%,6.61,2.41%,6.61,0.212563,212.563,208.918805,-1.74%,-3.64,1.70%,3.64
16.06.19 19:00,0.101629,101.629,98,3.70%,3.63,3.70%,3.63,0.067112,67.112,65.400944,-2.62%,-1.71,2.60%,1.71
16.06.19 20:00,0.002,2,2,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
16.06.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
16.06.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
16.06.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
17.06.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
17.06.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
17.06.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
17.06.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
17.06.19 04:00,0.001,1,1,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
17.06.19 05:00,0.045467,45.467,45,1.04%,0.47,1.04%,0.47,0.086249,86.249,81.456686,-5.88%,-4.79,5.90%,4.79
17.06.19 06:00,0.052007,52.007,52,0.01%,0.01,0.01%,0.01,0.232358,232.358,228.6315,-1.63%,-3.73,1.60%,3.73
17.06.19 07:00,0.155335,155.335,155,0.22%,0.34,0.22%,0.34,0.38527,385.27,394.81496,2.42%,9.54,2.40%,9.54
17.06.19 08:00,0.211872,211.872,212,-0.06%,-0.13,0.06%,0.13,0.559921,559.921,560.400181,0.09%,0.48,0.10%,0.48
17.06.19 09:00,0.177838,177.838,178,-0.09%,-0.16,0.09%,0.16,0.701837,701.837,709.198794,1.04%,7.36,1.00%,7.36
17.06.19 10:00,0.469029,469.029,469,0.01%,0.03,0.01%,0.03,0.823321,823.321,826.255538,0.36%,2.93,0.40%,2.93
17.06.19 11:00,0.15757,157.57,157,0.36%,0.57,0.36%,0.57,0.890146,890.146,897.408139,0.81%,7.26,0.80%,7.26
17.06.19 12:00,0.374915,374.915,375,-0.02%,-0.08,0.02%,0.08,0.911616,911.616,909.32822,-0.25%,-2.29,0.30%,2.29
17.06.19 13:00,0.472139,472.139,472,0.03%,0.14,0.03%,0.14,0.880801,880.801,885.505146,0.53%,4.7,0.50%,4.7
17.06.19 14:00,0.538349,538.349,539,-0.12%,-0.65,0.12%,0.65,0.801324,801.324,802.68463,0.17%,1.36,0.20%,1.36
17.06.19 15:00,0.319648,319.648,320,-0.11%,-0.35,0.11%,0.35,0.681287,681.287,686.040541,0.69%,4.75,0.70%,4.75
17.06.19 16:00,0.121001,121.001,121,0.00%,0,0.00%,0,0.539286,539.286,537.903179,-0.26%,-1.38,0.30%,1.38
17.06.19 17:00,0.085987,85.987,86,-0.02%,-0.01,0.02%,0.01,0.363407,363.407,373.356703,2.66%,9.95,2.70%,9.95
17.06.19 18:00,0.034007,34.007,34,0.02%,0.01,0.02%,0.01,0.212912,212.912,208.918805,-1.91%,-3.99,1.90%,3.99
17.06.19 19:00,0.021999,21.999,22,0.00%,0,0.00%,0,0.071093,71.093,65.400944,-8.70%,-5.69,8.70%,5.69
17.06.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
17.06.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
17.06.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
17.06.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
18.06.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
18.06.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
18.06.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
18.06.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
18.06.19 04:00,0.002,2,2,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
18.06.19 05:00,0.044997,44.997,45,-0.01%,0,0.01%,0,0.086246,86.246,81.456686,-5.88%,-4.79,5.90%,4.79
18.06.19 06:00,0.083001,83.001,83,0.00%,0,0.00%,0,0.232241,232.241,228.6315,-1.58%,-3.61,1.60%,3.61
18.06.19 07:00,0.206017,206.017,207,-0.47%,-0.98,0.47%,0.98,0.384514,384.514,394.81496,2.61%,10.3,2.60%,10.3
18.06.19 08:00,0.230319,230.319,230,0.14%,0.32,0.14%,0.32,0.559919,559.919,560.400181,0.09%,0.48,0.10%,0.48
18.06.19 09:00,0.292943,292.943,294,-0.36%,-1.06,0.36%,1.06,0.701844,701.844,709.198794,1.04%,7.35,1.00%,7.35
18.06.19 10:00,0.420327,420.327,420,0.08%,0.33,0.08%,0.33,0.821173,821.173,826.255538,0.62%,5.08,0.60%,5.08
18.06.19 11:00,0.344398,344.398,345,-0.17%,-0.6,0.17%,0.6,0.889948,889.948,897.408139,0.83%,7.46,0.80%,7.46
18.06.19 12:00,0.3031,303.1,303,0.03%,0.1,0.03%,0.1,0.911389,911.389,909.32822,-0.23%,-2.06,0.20%,2.06
18.06.19 13:00,0.296645,296.645,297,-0.12%,-0.36,0.12%,0.36,0.882875,882.875,885.505146,0.30%,2.63,0.30%,2.63
18.06.19 14:00,0.300734,300.734,300,0.24%,0.73,0.24%,0.73,0.806501,806.501,814.460588,0.98%,7.96,1.00%,7.96
18.06.19 15:00,0.192417,192.417,192,0.22%,0.42,0.22%,0.42,0.680609,680.609,686.040541,0.79%,5.43,0.80%,5.43
18.06.19 16:00,0.125989,125.989,126,-0.01%,-0.01,0.01%,0.01,0.540186,540.186,537.903179,-0.42%,-2.28,0.40%,2.28
18.06.19 17:00,0.061997,61.997,62,0.00%,0,0.00%,0,0.364144,364.144,373.356703,2.47%,9.21,2.50%,9.21
18.06.19 18:00,0.018999,18.999,19,-0.01%,0,0.01%,0,0.213275,213.275,208.918805,-2.09%,-4.36,2.10%,4.36
18.06.19 19:00,0.013999,13.999,14,-0.01%,0,0.01%,0,0.071093,71.093,65.400944,-8.70%,-5.69,8.70%,5.69
18.06.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
18.06.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
18.06.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
18.06.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
19.06.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
19.06.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
19.06.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
19.06.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
19.06.19 04:00,0.001,1,1,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
19.06.19 05:00,0.046617,46.617,47,-0.81%,-0.38,0.81%,0.38,0.085992,85.992,81.456686,-5.57%,-4.54,5.60%,4.54
19.06.19 06:00,0.110137,110.137,110,0.12%,0.14,0.12%,0.14,0.23216,232.16,228.6315,-1.54%,-3.53,1.50%,3.53
19.06.19 07:00,0.21274,212.74,213,-0.12%,-0.26,0.12%,0.26,0.384192,384.192,394.81496,2.69%,10.62,2.70%,10.62
19.06.19 08:00,0.308771,308.771,308,0.25%,0.77,0.25%,0.77,0.559973,559.973,560.400181,0.08%,0.43,0.10%,0.43
19.06.19 09:00,0.342787,342.787,343,-0.06%,-0.21,0.06%,0.21,0.701835,701.835,709.198794,1.04%,7.36,1.00%,7.36
19.06.19 10:00,0.365154,365.154,366,-0.23%,-0.85,0.23%,0.85,0.816911,816.911,826.255538,1.13%,9.34,1.10%,9.34
19.06.19 11:00,0.417855,417.855,418,-0.03%,-0.15,0.03%,0.15,0.889929,889.929,897.408139,0.83%,7.48,0.80%,7.48
19.06.19 12:00,0.50344,503.44,504,-0.11%,-0.56,0.11%,0.56,0.909762,909.762,909.32822,-0.05%,-0.43,0.00%,0.43
19.06.19 13:00,0.458553,458.553,459,-0.10%,-0.45,0.10%,0.45,0.881729,881.729,885.505146,0.43%,3.78,0.40%,3.78
19.06.19 14:00,0.400037,400.037,400,0.01%,0.04,0.01%,0.04,0.806488,806.488,814.460588,0.98%,7.97,1.00%,7.97
19.06.19 15:00,0.363209,363.209,364,-0.22%,-0.79,0.22%,0.79,0.683518,683.518,686.040541,0.37%,2.52,0.40%,2.52
19.06.19 16:00,0.300326,300.326,300,0.11%,0.33,0.11%,0.33,0.540894,540.894,537.903179,-0.56%,-2.99,0.60%,2.99
19.06.19 17:00,0.195122,195.122,195,0.06%,0.12,0.06%,0.12,0.364868,364.868,373.356703,2.27%,8.49,2.30%,8.49
19.06.19 18:00,0.106156,106.156,106,0.15%,0.16,0.15%,0.16,0.21328,213.28,208.918805,-2.09%,-4.36,2.10%,4.36
19.06.19 19:00,0.044017,44.017,43,2.37%,1.02,2.37%,1.02,0.071275,71.275,65.400944,-8.98%,-5.87,9.00%,5.87
19.06.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
19.06.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
19.06.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
19.06.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
20.06.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
20.06.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
20.06.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
20.06.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
20.06.19 04:00,0.002,2,2,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
20.06.19 05:00,0.115828,115.828,108,7.25%,7.83,7.25%,7.83,0.085931,85.931,81.456686,-5.49%,-4.47,5.50%,4.47
20.06.19 06:00,0.310844,310.844,307,1.25%,3.84,1.25%,3.84,0.232126,232.126,228.6315,-1.53%,-3.49,1.50%,3.49
20.06.19 07:00,0.502894,502.894,518,-2.92%,-15.11,2.92%,15.11,0.384188,384.188,394.81496,2.69%,10.63,2.70%,10.63
20.06.19 08:00,0.716171,716.171,719,-0.39%,-2.83,0.39%,2.83,0.560229,560.229,560.400181,0.03%,0.17,0.00%,0.17
20.06.19 09:00,0.882589,882.589,892,-1.06%,-9.41,1.06%,9.41,0.700806,700.806,709.198794,1.18%,8.39,1.20%,8.39
20.06.19 10:00,1.008855,1008.855,1017,-0.80%,-8.14,0.80%,8.14,0.814384,814.384,826.255538,1.44%,11.87,1.40%,11.87
20.06.19 11:00,0.565046,565.046,566,-0.17%,-0.95,0.17%,0.95,0.890353,890.353,897.408139,0.79%,7.06,0.80%,7.06
20.06.19 12:00,0.535229,535.229,536,-0.14%,-0.77,0.14%,0.77,0.913052,913.052,909.32822,-0.41%,-3.72,0.40%,3.72
20.06.19 13:00,0.44116,441.16,442,-0.19%,-0.84,0.19%,0.84,0.884177,884.177,885.505146,0.15%,1.33,0.10%,1.33
20.06.19 14:00,0.408545,408.545,409,-0.11%,-0.45,0.11%,0.45,0.808255,808.255,814.460588,0.76%,6.21,0.80%,6.21
20.06.19 15:00,0.294162,294.162,294,0.06%,0.16,0.06%,0.16,0.68612,686.12,697.608448,1.65%,11.49,1.60%,11.49
20.06.19 16:00,0.259244,259.244,259,0.09%,0.24,0.09%,0.24,0.540873,540.873,537.903179,-0.55%,-2.97,0.60%,2.97
20.06.19 17:00,0.201853,201.853,202,-0.07%,-0.15,0.07%,0.15,0.365,365,373.356703,2.24%,8.36,2.20%,8.36
20.06.19 18:00,0.128424,128.424,128,0.33%,0.42,0.33%,0.42,0.213485,213.485,208.918805,-2.19%,-4.57,2.20%,4.57
20.06.19 19:00,0.043762,43.762,43,1.77%,0.76,1.77%,0.76,0.071273,71.273,65.400944,-8.98%,-5.87,9.00%,5.87
20.06.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
20.06.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
20.06.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
20.06.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.06.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.06.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.06.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.06.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.06.19 04:00,0.002,2,2,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.06.19 05:00,0.114437,114.437,107,6.95%,7.44,6.95%,7.44,0.08567,85.67,81.456686,-5.17%,-4.21,5.20%,4.21
21.06.19 06:00,0.280743,280.743,278,0.99%,2.74,0.99%,2.74,0.232121,232.121,228.6315,-1.53%,-3.49,1.50%,3.49
21.06.19 07:00,0.451594,451.594,468,-3.51%,-16.41,3.51%,16.41,0.384219,384.219,394.81496,2.68%,10.6,2.70%,10.6
21.06.19 08:00,0.644483,644.483,648,-0.54%,-3.52,0.54%,3.52,0.559356,559.356,560.400181,0.19%,1.04,0.20%,1.04
21.06.19 09:00,0.791521,791.521,801,-1.18%,-9.48,1.18%,9.48,0.70077,700.77,709.198794,1.19%,8.43,1.20%,8.43
21.06.19 10:00,0.910601,910.601,920,-1.02%,-9.4,1.02%,9.4,0.812666,812.666,814.460588,0.22%,1.79,0.20%,1.79
21.06.19 11:00,0.603906,603.906,605,-0.18%,-1.09,0.18%,1.09,0.88899,888.99,885.505146,-0.39%,-3.48,0.40%,3.48
21.06.19 12:00,0.615401,615.401,616,-0.10%,-0.6,0.10%,0.6,0.911357,911.357,909.32822,-0.22%,-2.03,0.20%,2.03
21.06.19 13:00,0.588903,588.903,589,-0.02%,-0.1,0.02%,0.1,0.883357,883.357,885.505146,0.24%,2.15,0.20%,2.15
21.06.19 14:00,0.550523,550.523,551,-0.09%,-0.48,0.09%,0.48,0.805869,805.869,814.460588,1.05%,8.59,1.10%,8.59
21.06.19 15:00,0.468793,468.793,470,-0.26%,-1.21,0.26%,1.21,0.686564,686.564,697.608448,1.58%,11.04,1.60%,11.04
21.06.19 16:00,0.376568,376.568,376,0.15%,0.57,0.15%,0.57,0.54566,545.66,549.137231,0.63%,3.48,0.60%,3.48
21.06.19 17:00,0.261549,261.549,264,-0.93%,-2.45,0.93%,2.45,0.365961,365.961,373.356703,1.98%,7.4,2.00%,7.4
21.06.19 18:00,0.152148,152.148,152,0.10%,0.15,0.10%,0.15,0.213481,213.481,208.918805,-2.18%,-4.56,2.20%,4.56
21.06.19 19:00,0.055878,55.878,54,3.48%,1.88,3.48%,1.88,0.07152,71.52,65.400944,-9.36%,-6.12,9.40%,6.12
21.06.19 20:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.06.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.06.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
21.06.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.06.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.06.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.06.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.06.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.06.19 04:00,0.002,2,2,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.06.19 05:00,0.056217,56.217,55,2.21%,1.22,2.21%,1.22,0.085561,85.561,81.456686,-5.04%,-4.1,5.00%,4.1
22.06.19 06:00,0.167815,167.815,167,0.49%,0.81,0.49%,0.81,0.231833,231.833,228.6315,-1.40%,-3.2,1.40%,3.2
22.06.19 07:00,0.258091,258.091,259,-0.35%,-0.91,0.35%,0.91,0.383822,383.822,394.81496,2.78%,10.99,2.80%,10.99
22.06.19 08:00,0.303636,303.636,304,-0.12%,-0.36,0.12%,0.36,0.559146,559.146,560.400181,0.22%,1.25,0.20%,1.25
22.06.19 09:00,0.270963,270.963,271,-0.01%,-0.04,0.01%,0.04,0.700796,700.796,709.198794,1.18%,8.4,1.20%,8.4
22.06.19 10:00,0.356503,356.503,357,-0.14%,-0.5,0.14%,0.5,0.810409,810.409,814.460588,0.50%,4.05,0.50%,4.05
22.06.19 11:00,0.386509,386.509,387,-0.13%,-0.49,0.13%,0.49,0.885552,885.552,885.505146,-0.01%,-0.05,0.00%,0.05
22.06.19 12:00,0.561693,561.693,562,-0.05%,-0.31,0.05%,0.31,0.911604,911.604,909.32822,-0.25%,-2.28,0.30%,2.28
22.06.19 13:00,0.538777,538.777,539,-0.04%,-0.22,0.04%,0.22,0.881846,881.846,885.505146,0.41%,3.66,0.40%,3.66
22.06.19 14:00,0.602257,602.257,605,-0.45%,-2.74,0.45%,2.74,0.805875,805.875,814.460588,1.05%,8.59,1.10%,8.59
22.06.19 15:00,0.556772,556.772,560,-0.58%,-3.23,0.58%,3.23,0.686597,686.597,697.608448,1.58%,11.01,1.60%,11.01
22.06.19 16:00,0.527165,527.165,528,-0.16%,-0.84,0.16%,0.84,0.545702,545.702,549.137231,0.63%,3.44,0.60%,3.44
22.06.19 17:00,0.465107,465.107,478,-2.70%,-12.89,2.70%,12.89,0.365963,365.963,373.356703,1.98%,7.39,2.00%,7.39
22.06.19 18:00,0.279596,279.596,275,1.67%,4.6,1.67%,4.6,0.213742,213.742,208.918805,-2.31%,-4.82,2.30%,4.82
22.06.19 19:00,0.108929,108.929,99,10.03%,9.93,10.03%,9.93,0.071519,71.519,65.400944,-9.35%,-6.12,9.40%,6.12
22.06.19 20:00,0.004,4,4,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.06.19 21:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.06.19 22:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
22.06.19 23:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.06.19 00:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.06.19 01:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.06.19 02:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.06.19 03:00,0,0,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.06.19 04:00,0.002,2,2,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0
23.06.19 05:00,0.096387,96.387,91,5.92%,5.39,5.92%,5.39,0.085562,85.562,81.456686,-5.04%,-4.11,5.00%,4.11
23.06.19 06:00,0.239805,239.805,237,1.18%,2.8,1.18%,2.8,0.23184,231.84,228.6315,-1.40%,-3.21,1.40%,3.21
23.06.19 07:00,0.390474,390.474,402,-2.87%,-11.53,2.87%,11.53,0.383726,383.726,394.81496,2.81%,11.09,2.80%,11.09
23.06.19 08:00,0.563771,563.771,567,-0.57%,-3.23,0.57%,3.23,0.559118,559.118,560.400181,0.23%,1.28,0.20%,1.28
23.06.19 09:00,0.699388,699.388,707,-1.08%,-7.61,1.08%,7.61,0.700101,700.101,709.198794,1.28%,9.1,1.30%,9.1
